date,composite_risk_score,anomaly_component,regime_component,drawdown_component,volatility_component,tier,tier_name,advisory
2025-07-25,40.6434780234035,11.321383291134941,25.86387425661082,0.2002438301040075,3.257976645553732,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-07-26,45.61123267680688,9.293339593823111,33.0886558780939,0.30198465872417546,2.9272525461656924,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-07-27,30.84427904218707,8.549343520835938,19.05597022455902,0.249623623942476,2.989341672849632,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-07-28,29.799945308426306,7.548282624924643,18.97659586230293,0.06713493727022249,3.2079318839285125,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-07-29,29.493435121471585,6.438100049829281,19.145890839397907,0.24415164917696547,3.6652925830674294,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-07-30,26.502420223063186,5.061585497871468,19.152928166557103,0.2629076942547165,2.024998864379897,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-07-31,25.40252433455169,4.294497219550224,19.131117459153756,0.2654171247362745,1.711492531111437,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-08-01,26.625708186822322,4.248892786338216,19.1341303831432,0.532170193428564,2.7105148239123404,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-08-02,27.740179176599128,3.982005372303762,19.169041335815564,0.8404584203950756,3.7486740480847267,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-08-03,27.326211751031224,3.793805176714887,19.145918872207403,0.9254525811316424,3.461035120977291,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-08-04,27.111253947237238,3.4479536537578803,19.168506438843906,0.719850926032908,3.7749429286025418,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-08-05,27.488060015743244,3.6699501257840677,19.101029152050614,0.6023605879591575,4.1147201499494015,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-08-06,27.69787546594911,3.6949201336529107,19.14675011835061,0.728698632228468,4.12750658171712,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-08-07,28.007512314342492,3.8181939652996273,19.067419345490634,0.6169397537726865,4.5049592497795405,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-08-08,28.310284273234025,4.656589615302795,18.612913398072124,0.3116549534627325,4.729126306396373,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-08-09,29.796000255415073,5.07328720215204,20.814927965402603,0.408579142214439,3.499205945645992,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-08-10,39.887741877132314,6.16118946331576,29.088512063026425,0.4308726919350165,4.207167658855109,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-08-11,33.24670164602577,6.808858782511074,21.533037275075912,0.08614054867664099,4.818665039762143,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-08-12,46.62668379736871,7.305111382450055,34.10201503895223,0.1478039585968995,5.0717534173695205,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-08-13,34.48602356477137,9.323194586548768,20.646102130413055,0.0,4.516726847809552,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-08-14,46.77361371801587,10.975435689165998,30.704016536474224,0.0,5.094161492375652,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-08-15,42.29519203561299,11.711867524838436,22.028909772634506,0.6258525873541799,7.928562150785862,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-08-16,51.82362431325252,11.51310047179609,31.562473997473713,0.7552385527076745,7.992811291275046,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-08-17,40.48587297552215,10.917338779662972,20.823167264461517,0.7356420003815429,8.009724931016116,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-08-18,48.51042739018467,11.434453580240122,29.10379841923714,0.7305893932512555,7.241585997456148,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-08-19,41.90033318444551,11.528950565643298,22.214431166648865,0.8867581086992069,7.270193343454138,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-08-20,51.21019749775132,10.47973421573604,32.320288717746735,1.3089869807941665,7.101187583474379,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-08-21,37.820786183568025,10.260065216787549,20.83086520433426,1.13004061515462,5.599815147291595,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-08-22,48.0136389617501,9.334882882719487,33.57961105182767,1.3531690019342024,3.7459760252687375,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-08-23,38.42870189240629,12.22869109482911,19.176041781902313,0.8166101561442765,6.207358859530587,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-08-24,52.069326548197274,13.825842595707385,30.953977666795257,0.9955824156934259,6.293923870001209,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-08-25,41.482900878757206,13.797082417711279,20.05799725651741,1.2335743907065828,6.39424681382193,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-08-26,55.944568551692676,14.791969192420797,32.894589584320784,1.6237696221750284,6.634240152776072,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-08-27,44.53405598925353,15.173241703567266,21.673267036676407,1.4225707440136275,6.264976504996238,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-08-28,52.83188773053912,14.274804573917576,31.02176465094089,1.498641497963868,6.036677007716788,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-08-29,41.26193394137063,14.302396136158066,19.69024747610092,1.3396698955340984,5.929620433577542,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-08-30,51.54938383825039,11.40654153511642,34.03898300566922,1.8307582181436675,4.2731010793210835,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-08-31,32.367546835116386,9.590048808838256,16.46477374434471,1.7941385774317617,4.518585704501653,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-01,32.97074448972966,8.44488577452576,18.155385937548882,1.8583088717754763,4.512163905879538,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-02,31.126283827660153,6.403681016191239,19.14072378142737,1.7479191003787844,3.833959929662762,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-03,30.043119756877083,5.393970837609886,19.160785151878372,1.5017860216208099,3.9865777457680167,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-04,29.45111337009234,4.8966526561667365,19.130559981102124,1.4384969127212266,3.9854038201022535,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-05,28.846502074655017,4.281353052504647,19.15666665136814,1.558289984636052,3.850192386146177,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-06,25.814021797137244,3.8895542300900345,19.144408661639318,1.5658840379080665,1.2141748674998258,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-07,26.241958427007468,4.065579615104993,19.14258780842647,1.6208761865033625,1.4129148169726429,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-08,26.14825771888995,4.163972037657117,19.159231482306495,1.5088501091497155,1.3162040897766225,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-09,25.96321130686356,4.117007368840226,19.152298650704324,1.4004255528152458,1.2934797345037607,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-10,25.036521166812296,3.898780356332553,19.102364361286163,1.4584158460441845,0.576960603149397,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-11,25.96434673549056,3.8811297984252597,19.160041809780523,1.163676552651576,1.7594985746332037,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-12,26.0144226415107,4.4028856099880995,19.145757593913004,0.9782003324926813,1.4875791051169127,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-13,26.422836810574886,5.557848519661952,19.102494110818952,0.28446109372915046,1.4780330863648308,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-14,26.66804059099037,5.6989022146623185,19.13113365136087,0.20063987331511948,1.6373648516520622,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-15,27.626977877017534,6.139503056648801,19.130279335193336,0.27682860689777394,2.0803668782776272,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-16,27.704527494803084,6.1946486258385,19.11915216781199,0.273804538944816,2.116922162207779,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-17,27.06382101670039,5.995887366357664,19.147814941359684,0.0091668062986905,1.9109519026843529,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-18,26.238853082798336,6.003532032757372,19.103440853767097,0.0485691911550255,1.0833110051188453,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-19,25.137139797533916,5.285325278577097,19.11549539375119,0.0,0.736319125205628,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-20,25.224405336005116,4.3949478429057605,19.157549635972828,0.190748004091179,1.4811598530353485,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-21,25.22785863007188,4.335377394967783,19.15918594528921,0.183103036178583,1.5501922536363058,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-22,25.395539453737523,4.057660203022683,19.1426349345129,0.23573442931494595,1.9595098868869947,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-23,29.037566913647936,5.883380254380931,19.0358950169757,0.569644705799622,3.548646936491683,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-24,28.85420073361124,6.4041344915438305,19.11487916088663,0.6560212845137054,2.6791657966670748,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-25,30.128541489415802,6.362414895590958,19.174801752204075,0.4897660812121305,4.101558760408637,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-26,33.91857458680711,8.245121682637784,19.079599927179515,1.0476670418240792,5.546185935165732,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-27,34.704244938243754,8.70024621975909,19.031633263919502,0.952057909332408,6.020307545232752,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-09-28,35.12198097298031,9.110346535517555,18.954223447479308,0.9591514645576229,6.098259525425827,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-09-29,37.69717429118237,9.82952511245381,18.781427058391273,0.640603566296358,8.445618554040932,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-09-30,35.67705648806706,8.228235557428615,19.11772143514827,0.363182298579825,7.967917196910347,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-10-01,35.410184594489365,7.9770127635396495,19.128690192708746,0.3996654653643675,7.904816172876605,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-10-02,36.16740635537967,8.921251956196976,18.690295360982418,0.0,8.555859038200273,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-10-03,30.60930595653339,7.39536781455453,18.799126974307,0.0,4.414811167671861,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-04,30.531337224597767,7.226342673541409,19.10319380648434,0.0,4.201800744572015,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-05,29.659707635881528,6.416948097605732,19.092328941449523,0.0,4.150430596826273,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-06,28.67123360002036,5.455362248186367,19.140296933008358,0.0,4.075574418825634,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-07,28.798321553002204,5.699628960759883,19.078016513492912,0.0,4.02067607874941,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-08,31.76747329080118,6.373659769934431,19.021992389578372,0.391279247631783,5.980541883656596,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-09,28.632102353574695,5.238510038916922,19.069168315734714,0.17082993525569398,4.1535940636673665,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-10,28.384702565339413,4.675014240660614,19.091402343008667,0.36972722894914944,4.2485587527209825,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-11,49.58552410288385,8.99988073311786,31.98630008846521,1.391132751668181,7.2082105296325985,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-10-12,41.90671919091972,12.027598585672903,21.15542098879814,1.6734792251928343,7.0502203912558405,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-10-13,54.74617650873204,15.573020138167436,29.957458227872845,1.1521600501880864,8.063538092503668,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-10-14,59.712430473801305,17.531966507940414,33.17103389650583,1.1482275378419144,7.8612025315131495,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-10-15,61.98337798422824,18.72872659228314,34.22503956593573,1.3965631355405774,7.633048690468797,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-10-16,63.536582505312005,20.88636651560176,33.91574529930949,1.6908443332305525,7.043626357170199,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-10-17,65.53212055231418,23.254389216030795,33.27452125027776,2.0072505590932246,6.995959526912408,5,Defensive Positioning,"High risk environment. Move to defensive assets, minimize exposure."
2025-10-18,49.074461306726924,19.407032147761495,23.160270154476166,2.2035802961074364,4.303578708381819,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-10-19,52.43391112028278,17.122400459503925,28.91692571341991,2.117938146976695,4.276646800382248,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-10-20,51.150660986598666,13.778347958942428,33.1539437919854,1.941803224380633,2.276566011290207,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-10-21,35.142070520499445,11.609933152417122,18.827477234123517,1.7028779111446966,3.001782222814107,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-10-22,33.99364953112196,10.016139187456746,19.02526044473052,1.9580365056487887,2.9942133932859094,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-23,31.808375696147294,8.168665878835467,18.861090207472444,2.062346623388853,2.716272986450525,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-24,29.70500798546704,6.152080559644224,19.138212946243584,1.770206292179856,2.6445081873993725,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-25,28.073504036648334,5.126886869501868,19.130756112979725,1.6560851804341035,2.1597758737326394,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-26,27.58233194103558,4.540160841936328,19.10866572940722,1.581248981949501,2.352256387742533,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-27,27.697433764049038,4.6768991024999425,19.074356585741043,1.2379425851297594,2.708235490678294,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-28,27.160731550068522,4.161254086829424,19.11705987714231,1.2731925974732339,2.609224988623555,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-29,26.25018656453736,3.675728161889721,18.997243183664978,1.421354552636871,2.155860666345786,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-30,27.57426608316013,3.50748073280853,19.134433316765353,1.7704285766899663,3.161923456896279,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-10-31,27.463650396619155,3.9303114603915326,18.666921408846974,1.987530427482201,2.878887099898445,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-11-01,28.074626283886037,3.8917511054288805,19.109405437018722,1.8272632015376609,3.246206539900773,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-11-02,27.2743568264117,3.7896405955431116,18.42318506166339,1.7743397062726738,3.2871914629325247,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-11-03,26.42776594832014,3.4070507787627493,19.1478844366502,1.697872306633149,2.1749584262740433,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-11-04,45.30320891616613,5.725806854553141,34.095174903050065,2.1942664454139087,3.2879607131490083,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-11-05,48.17630493829911,7.339632826081784,33.80690589547157,2.7816282321601946,4.2481379845855605,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-11-06,34.91045548302117,8.306317212337266,19.289332926273346,2.368157651364069,4.946647693046483,2,Maintain Positions,Market is stable. Hold current allocations with normal monitoring.
2025-11-07,48.643443242299526,8.5539178498937,32.29166030883789,2.678891434299873,5.11897364926806,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-11-08,45.655825236845104,9.583004093101925,28.434267491102215,2.2558228368320297,5.382730815808933,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-11-09,37.09427797811637,10.121881464000893,20.026274025440216,1.6835475138395657,5.262574974835691,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-11-10,52.34055836844091,11.468639719611437,32.60882455855608,1.3685639785497916,6.894530111723596,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-11-11,37.146634655684025,11.8030558874368,17.9177425801754,1.212423073092159,6.213413114979667,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-11-12,48.82883031796145,12.049939380431974,29.98441822826862,1.596241680167085,5.198231029093771,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-11-13,40.13983075247246,11.835156924752471,21.81195303797722,1.6974259615307716,4.795294828212006,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-11-14,51.070060792439605,12.074571423351912,32.57845498621464,1.9321373866559486,4.484896996217106,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-11-15,42.17282337827531,13.304664168725635,20.91274604201317,2.623207018858905,5.332206148677599,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-11-16,50.417813804786505,14.198532285119322,27.92570799589157,2.4853724853658767,5.808201038409731,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-11-17,43.603388649171485,14.022631621444658,22.334635853767395,2.629111864288281,4.617009309671146,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-11-18,52.92959357870744,12.908048634265171,33.36790623143315,2.940260539028487,3.7133781739806326,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-11-19,43.32408669558564,11.790990147979077,24.334638863801956,2.8376582084336537,4.360799475370962,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-11-20,48.39684169626097,11.447916878826724,29.45088945329189,3.028503539144776,4.469531824997584,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-11-21,44.575428856313245,11.817310506548209,23.932268172502518,3.6460965676858064,5.179753609576709,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
2025-11-22,50.949087067848595,11.134059971051009,32.00731113553047,3.8555077733069902,3.9522081879601245,4,Reduce Positions,Increasing risk signals detected. Reduce position sizes and increase hedging.
2025-11-23,40.20136211794805,10.614434825253426,22.22546175122261,3.9038817903633642,3.4575837511086513,3,Partial Rebalancing,Elevated caution warranted. Consider reducing exposure to volatile assets.
